year,cohort_index,mineral,fast,slow,root,vol,nonRootVol,cumVol,inputYrs,omPackingDensity,mineralPackingDensity
1927,32,0.23087614566764164,0,1.360530323304296,0,13.759220663488055,271.4900428752668,272.95187437807544,20,0.1,1.5
1927,31,0.23087614566764164,0,1.3578118461149564,0,13.732035891594657,285.2220787668615,286.6839102696701,20,0.1,1.5
1927,30,0.23087614566764164,0,1.3550988007179865,0,13.704905437624959,298.9269842044865,300.38881570729507,20,0.1,1.5
1927,29,0.23087614566764164,0,1.3523911762601157,0,13.677829193046252,312.6048133975327,314.0666449003413,20,0.1,1.5
1927,28,0.23087614566764164,0,1.3496889619097596,0,13.65080704954269,326.25562044707544,327.717451949884,20,0.1,1.5
1927,27,0.23087614566764164,0,1.3469921468569763,0,13.623838899014856,339.8794593460903,341.34129084889884,20,0.1,1.5
1927,26,0.23087614566764164,0,1.344300720313423,0,13.596924633579324,353.47638397966966,354.93821548247814,20,0.1,1.5
1927,25,0.23087614566764164,0,1.3416146715123132,0,13.570064145568226,367.04644812523793,368.50827962804635,20,0.1,1.5
1927,24,0.23087614566764164,0,1.3389339897083736,0,13.54325732752883,380.5897054527668,382.05153695557516,20,0.1,1.5
1927,23,0.23087614566764164,0,1.3362586641778014,0,13.516504072223107,394.10620952498994,395.56804102779824,20,0.1,1.5
1927,22,0.23087614566764164,0,1.3335886842182203,0,13.489804272627296,407.5960137976173,409.0578453004255,20,0.1,1.5
1927,21,0.23087614566764164,0,1.330924039148639,0,13.463157821931484,421.0591716195488,422.521003122357,20,0.1,1.5
1927,20,0.23087614566764164,0,1.3282647183094076,0,13.43656461353917,434.495736233088,435.9575677358962,20,0.1,1.5
1927,19,0.23087614566764164,0,1.3256107110621753,0,13.410024541066846,447.9057607741549,449.367592276963,20,0.1,1.5
1927,18,0.23087614566764164,0,1.322962006789848,0,13.383537498343573,461.28929827249846,462.7511297753066,20,0.1,1.5
1927,17,0.23087614566764164,0,1.3203185948965455,0,13.357103379410548,474.646401651909,476.10823315471714,20,0.1,1.5
1927,16,0.23087614566764164,0,1.3176804648075593,0,13.330722078520687,487.9771237304297,489.43895523323783,20,0.1,1.5
1927,15,0.23087614566764164,0,1.31504760596931,0,13.304393490138192,501.28151722056793,502.743348723376,20,0.1,1.5
1927,14,0.23087614566764164,0,1.3124200078493056,0,13.27811750893815,514.559634729506,516.0214662323142,20,0.1,1.5
